Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDK56,3091.847822383263,OUT017
FDY12,1056.3885472362472,OUT035
FDU15,806.5218757112211,OUT035
FDQ19,3876.454412254843,OUT046
DRF15,2367.305509192678,OUT045
DRE25,-429.29818092497834,OUT019
FDK57,1633.2705462895806,OUT018
FDD33,1743.1730732388928,OUT010
FDR34,5104.7363730874595,OUT027
FDU04,1875.5799687210742,OUT045
FDE35,-864.2387623072042,OUT019
NCD31,2706.569808706781,OUT035
FDJ56,1759.1957077618213,OUT035
NCU53,2592.3784146244466,OUT046
FDD39,3544.244449977967,OUT035
NCU17,-258.90431663662395,OUT019
FDJ20,2011.724487716569,OUT046
NCW41,2192.814042497416,OUT018
FDL52,835.1783055298638,OUT035
FDS39,2400.257946622815,OUT035
DRJ47,2675.0547172901306,OUT045
FDP13,-1192.5150487983435,OUT010
DRK39,-594.5265892510846,OUT010
FDF28,141.76847178799562,OUT010
FDB09,1939.613339621183,OUT045
FDM51,1652.0107053819438,OUT046
DRM49,506.85773349255464,OUT018
DRF23,2813.367109226142,OUT013
DRH01,2868.8211079336506,OUT035
FDH12,3173.8219428679804,OUT027
FDA28,137.28817709832674,OUT019
FDW37,1182.697578220818,OUT018
FDF02,1669.7611638407175,OUT046
DRL37,712.6310364608241,OUT046
NCF43,2233.058766633936,OUT046
FDH08,1690.1849529613432,OUT010
FDR34,1764.3856286244704,OUT019
NCK19,3163.2582093800393,OUT049
NCD55,415.4521266528725,OUT018
FDT27,3832.0435081489522,OUT049
FDQ57,2276.2962167041446,OUT045
FDA47,2769.4221234484635,OUT035
DRG15,2470.7394766872067,OUT027
FDE05,2085.504921197345,OUT018
FDN46,1664.3571486276596,OUT046
FDX27,2989.1996165966975,OUT027
FDT51,1747.5247521964002,OUT045
FDU33,825.937011497794,OUT013
FDJ16,2431.6578465257053,OUT027
FDD20,59.69267153902183,OUT019
FDT36,674.9998182678787,OUT049
DRF15,3859.6457413860444,OUT027
FDN52,-448.0952352188181,OUT010
FDC22,4524.141561580808,OUT027
FDX15,2486.756052711066,OUT045
FDT13,2997.576865840888,OUT013
FDU04,2045.4572222346064,OUT017
FDU31,1560.7812221407512,OUT019
FDW59,2891.016789893961,OUT027
NCO29,2599.4335758171133,OUT046
FDL15,2569.5193706807736,OUT035
FDI41,2455.6569783649657,OUT049
FDQ48,1790.4441053462106,OUT049
DRI39,934.8339366825344,OUT013
FDI08,4030.154304331625,OUT013
FDC21,1905.7133274595235,OUT049
FDF58,1170.1522743033456,OUT035
FDS08,910.548459488293,OUT010
FDE47,1902.8203293402298,OUT045
NCP18,499.8294476938504,OUT019
NCR41,1629.5745625934037,OUT013
FDA27,4081.5696670032503,OUT013
FDA43,3220.7268337377377,OUT035
FDA49,1333.5817653010433,OUT045
NCE55,2590.131071944457,OUT018
DRM49,2245.6845765257267,OUT027
FDF22,4839.781408546266,OUT027
FDQ15,1072.119565524197,OUT018
NCS54,2854.6162665944607,OUT017
NCY05,626.7594916226838,OUT013
FDR45,3784.332594450073,OUT046
FDK57,2040.9027389153462,OUT049
FDF41,2003.1284726577187,OUT010
FDV21,2073.8102435608976,OUT046
FDD51,760.8035086287621,OUT046
FDF33,1763.0704509792495,OUT046
FDA38,3769.3362203597517,OUT046
FDR56,3075.874507248884,OUT045
NCN41,2025.0438742373153,OUT017
FDC60,2916.4905743332147,OUT027
FDB47,3224.912694483534,OUT045
DRH01,2798.9340304862717,OUT013
FDW08,1688.803981365702,OUT046
FDF38,2156.175934012861,OUT027
FDY32,2696.2148775083474,OUT017
FDG34,1898.8581722581885,OUT049
FDG47,2219.883911396131,OUT019
NCF18,3126.6279396194163,OUT035
FDL39,1016.2333061558172,OUT019
NCH55,2132.000187320495,OUT035
DRJ35,1139.4258065104295,OUT049
FDS44,3959.7321852235527,OUT035
DRE01,3513.4934556935505,OUT018
FDY39,2998.5854569128846,OUT013
FDY32,2298.3181544679223,OUT018
FDR33,3236.0456267342743,OUT027
NCP50,1387.087666172061,OUT049
FDZ47,1351.359080940313,OUT018
FDU57,2565.180537831514,OUT049
FDY44,3152.133993039004,OUT013
DRH59,911.0681659796271,OUT018
FDB03,5286.0808371718085,OUT027
FDY46,2893.941192949013,OUT045
FDM39,2748.4988746543872,OUT045
FDY36,1364.7439136806224,OUT035
NCM55,3040.885503933709,OUT035
FDJ50,-1040.7850511964132,OUT010
DRL60,2418.502813000888,OUT013
NCJ54,3742.13205498119,OUT049
FDX59,686.9084559034825,OUT017
FDI07,3286.9585968619053,OUT013
DRF51,-1261.7849920260683,OUT010
FDM14,1866.072825557445,OUT017
FDP21,2955.2308242934455,OUT045
FDE40,1221.17854499053,OUT035
FDE05,2527.556644077316,OUT035
FDM13,3573.8447068962896,OUT027
FDC34,3987.7675404555366,OUT027
NCI55,1661.757280198367,OUT018
NCE43,2379.8420616406606,OUT018
FDW58,1441.695660591805,OUT018
FDG60,3636.7507330437675,OUT045
FDV31,2904.1712611587895,OUT017
FDR47,3108.3645575028772,OUT013
FDM60,-1173.0387819462985,OUT019
NCF06,3776.245477474995,OUT018
NCN26,3366.927708408057,OUT027
FDQ59,1528.6279378617337,OUT049
FDF09,626.5887792221845,OUT046
NCS06,4319.467378931186,OUT017
FDT44,1889.759254132272,OUT046
FDI19,3958.9589149609847,OUT017
FDT22,1092.7090247171668,OUT017
NCF54,4138.513488821152,OUT027
DRG25,2864.265699495262,OUT045
FDB59,3227.425783278843,OUT017
FDQ37,3185.6259295463165,OUT017
FDP56,948.1340266803268,OUT035
FDW44,2915.956185324812,OUT035
FDJ26,1525.741095672924,OUT010
FDU43,3512.0764855272946,OUT018
FDW33,1621.7675376702541,OUT045
NCX53,3708.560245877522,OUT027
FDN56,457.80660449083484,OUT010
DRF15,2504.910623062735,OUT049
FDO33,1939.6931887326414,OUT017
FDZ39,-208.2301202951067,OUT010
NCJ19,993.0915005310153,OUT017
FDU01,3172.6361683542614,OUT035
FDT12,3730.171726511956,OUT035
NCM18,717.4865712961814,OUT018
FDP19,2165.3620264809792,OUT017
NCR42,643.3085261606827,OUT049
FDN10,1901.4049242576189,OUT046
FDG44,1013.1827152431072,OUT017
FDQ10,2724.464821172315,OUT046
DRH13,1779.6061907920976,OUT049
FDT52,3940.953142770094,OUT013
FDM56,1710.6114844367971,OUT045
NCO43,-306.4097995868985,OUT010
NCV29,2996.750366955444,OUT035
NCF06,4111.068914946997,OUT013
FDO50,1621.2520936822984,OUT035
FDT59,3661.45358761865,OUT013
FDX40,2078.2627335323305,OUT027
FDE50,3097.4653238000797,OUT017
FDX51,3265.386282649319,OUT017
NCD30,1283.8901786171912,OUT018
FDK15,1651.5275452141536,OUT013
FDL12,980.7692172734123,OUT045
FDK46,4197.306904476157,OUT017
DRH49,-626.0955000063349,OUT010
FDQ57,2342.3665284973563,OUT046
FDY59,1614.5920465201734,OUT017
FDO09,3891.2673829680607,OUT018
NCG30,2139.018471340151,OUT035
FDM09,2825.3988026546344,OUT017
NCN17,3052.480322263722,OUT027
NCS42,1461.164703554003,OUT013
FDD02,-25.246106520348746,OUT019
FDE34,2925.716947329038,OUT013
FDU38,2986.13231367476,OUT045
FDB33,2504.79570098557,OUT046
NCJ29,1484.681053816304,OUT017
FDZ27,950.6472255614244,OUT035
FDI40,1680.3847169119522,OUT013
FDG22,714.736845040642,OUT013
FDT51,1923.625718676048,OUT017
FDF20,2868.1240199513054,OUT018
FDV50,2101.17030753835,OUT035
FDT02,716.4914201000649,OUT049
DRC49,2393.7252802972826,OUT017
FDF26,2561.197320355527,OUT049
FDV52,2146.0041968704086,OUT035
FDX59,702.8684949575486,OUT049
FDV25,3657.2916708203966,OUT035
FDW23,2107.8326127033506,OUT027
FDE53,1455.1719745453845,OUT018
FDA19,2185.2043141138797,OUT017
FDH22,2019.4066475857126,OUT046
NCO41,1583.0087167157312,OUT013
FDX12,3953.1610805703485,OUT017
FDF17,3152.973560828401,OUT013
FDS11,3489.501476442448,OUT045
FDR51,2577.991345071587,OUT035
FDT49,-206.34712500525262,OUT010
FDC56,1959.7172774140454,OUT013
FDR13,3359.4523508301227,OUT027
FDQ60,2117.0526268413555,OUT035
FDN38,4066.6809507518574,OUT049
NCL29,2518.2178127185416,OUT013
FDO13,4059.1210281872854,OUT027
FDE26,2018.4344838121456,OUT018
FDA31,829.2051232935303,OUT010
FDX14,1372.5575127061911,OUT035
FDA34,2697.084455533684,OUT045
FDF26,2511.726084965074,OUT013
FDE38,2581.6941223158524,OUT045
DRI11,1807.1033183107843,OUT046
FDQ60,3391.9253129624212,OUT027
FDL21,2159.565540712503,OUT027
DRC12,4477.570400895118,OUT027
FDC47,3602.1772458107425,OUT046
FDE57,2167.3236829598814,OUT045
FDT14,1902.2618148847655,OUT045
NCZ53,2980.582104120732,OUT046
FDE28,3402.043330379283,OUT018
FDR19,2485.3695560722877,OUT035
NCF54,830.952636143893,OUT019
FDZ08,1359.568844103618,OUT046
NCJ05,2150.8614986093294,OUT018
FDF59,2033.3109517935477,OUT046
NCO05,1738.6536031379014,OUT035
FDW24,550.5607385972571,OUT018
NCX42,2339.3592442524355,OUT018
NCA53,924.4827888338414,OUT035
FDI45,907.8172309871127,OUT019
FDG46,1855.0418430126383,OUT046
FDM20,1924.745088251008,OUT010
FDW11,-902.970385158721,OUT010
FDX08,2988.9074298262517,OUT035
NCK17,807.18588242037,OUT035
FDK32,2176.644415949498,OUT018
NCA42,2656.9851523961574,OUT035
DRI01,2841.3802114551318,OUT035
NCL55,4147.338462024299,OUT049
DRE25,1229.8573403810055,OUT018
FDD14,3013.0015025210555,OUT017
FDB10,3721.5452521546313,OUT046
DRN11,2442.211191856466,OUT035
FDP38,571.264447821141,OUT018
NCA30,3067.486111716657,OUT017
FDT15,3074.073422795776,OUT017
NCP55,639.4875488916157,OUT018
FDF12,2512.5755965991734,OUT035
FDM21,3763.589629713133,OUT018
FDX56,3443.1184627860534,OUT035
FDF10,2462.8646935319825,OUT017
FDT32,2977.3011973467987,OUT045
FDM51,1395.263770450029,OUT018
NCR50,2152.8131741736074,OUT018
FDI19,3925.129997771147,OUT049
FDX21,1839.9565865657555,OUT017
FDR31,2504.103872519601,OUT035
FDY02,4193.071781479487,OUT013
NCA29,2681.890635906186,OUT045
NCX17,3632.613981232331,OUT046
FDM12,2988.918852148801,OUT045
FDI53,4044.111154396145,OUT027
NCU30,2748.1831499845593,OUT049
FDC56,3390.2373742067384,OUT027
FDK27,1693.8458509665115,OUT018
NCK18,2723.285541020156,OUT017
FDB52,2161.2073063670314,OUT019
DRG25,4419.991610478525,OUT027
FDZ13,1004.4958912206146,OUT049
FDB57,1673.1642223569952,OUT019
FDR40,1381.9368879601088,OUT046
NCO14,-1176.838488316795,OUT019
NCN19,2929.428525239519,OUT045
FDQ28,607.7366836976933,OUT019
FDO13,2345.072976463445,OUT018
FDK48,1349.9677347620104,OUT013
FDU07,2152.449720402314,OUT018
FDW20,2036.8327770857059,OUT046
FDV12,-285.6980032404709,OUT010
FDH24,2546.2554707319546,OUT013
FDV59,3514.348486785864,OUT049
FDK57,1858.1765045377974,OUT045
FDL16,2215.357995002605,OUT027
NCQ17,2449.346755693346,OUT046
FDJ15,2700.6901644246595,OUT018
FDX24,1670.0547590204906,OUT049
FDT47,1651.383921110516,OUT046
FDT10,1140.1368466345743,OUT049
FDZ37,1185.5805969714183,OUT018
FDW43,5118.178435567655,OUT027
DRN36,1628.6695189038337,OUT017
FDJ14,1283.56213599515,OUT045
FDA32,3469.298577133243,OUT013
FDJ38,1152.0044149119285,OUT019
FDQ57,2507.2955154281603,OUT017
NCQ41,1203.5553068206464,OUT019
FDG56,1127.1819783273459,OUT049
DRC13,3459.711382858918,OUT027
FDV55,2447.8603785147966,OUT035
FDQ49,2539.046996679456,OUT045
FDE29,-918.6728018175324,OUT010
FDR03,3391.038780108128,OUT013
FDD45,1665.0869564401,OUT049
FDN38,2067.1020911106752,OUT010
FDT56,1000.1264280093635,OUT046
FDT48,3102.240026495149,OUT045
FDU03,3006.3331536221467,OUT049
FDC56,-8.96334531173352,OUT010
NCO43,3025.2315640600864,OUT027
FDQ27,1784.8771830059568,OUT017
FDR03,3300.4655474929555,OUT046
DRH23,-1035.6368461830002,OUT010
FDG22,620.3793063778148,OUT045
NCJ42,1674.036444601787,OUT013
FDR24,1504.4766015838863,OUT046
FDW60,2982.339642080545,OUT035
FDJ08,3045.280777151372,OUT013
DRL59,572.8580493037421,OUT018
FDG60,1757.5593364533838,OUT010
FDW27,2690.5871134839895,OUT017
FDX14,978.7397122437337,OUT018
FDC20,959.1907717415907,OUT013
NCS29,3856.425081911433,OUT018
FDJ56,1620.5680630883953,OUT046
FDB20,-646.5140334589593,OUT019
FDL28,5105.548317281341,OUT027
FDW01,2139.4720855857863,OUT018
FDL03,3168.972682258806,OUT046
FDX22,3450.962329278301,OUT049
FDJ21,2490.020199899885,OUT035
FDR31,2327.4122824443944,OUT045
FDG21,2597.6234344348345,OUT035
FDS22,2210.9072586283155,OUT027
FDK08,1789.328176749652,OUT035
FDE17,2178.1106950280614,OUT018
NCN30,1623.1490689566394,OUT017
FDT50,1612.0732706588456,OUT046
NCX42,2675.420745692795,OUT049
FDJ12,3476.049824023388,OUT035
NCA18,3307.811694434895,OUT027
FDP23,1537.186104294452,OUT019
FDX12,3942.1134353089747,OUT013
FDN40,2158.2761910161985,OUT018
FDV48,1453.8848653462746,OUT035
NCY54,2738.016136224202,OUT013
FDL16,-1144.9986901930238,OUT010
FDR45,3513.582579400674,OUT018
FDJ52,2563.012047429011,OUT046
DRG01,1342.352166821203,OUT017
FDP52,3723.381638980196,OUT013
FDU58,3105.186603801499,OUT017
FDL02,1669.3017778919798,OUT045
FDG28,3927.0847707705043,OUT013
FDA19,2206.0208479453618,OUT035
FDW46,2581.5287242625755,OUT027
NCD43,1734.0654964035994,OUT049
DRG39,875.4154106432318,OUT013
NCF55,682.8286959760997,OUT049
FDJ07,1893.2555137385239,OUT046
FDE08,2388.86885620614,OUT046
FDP56,-1073.3362771517768,OUT019
FDT45,816.2325578847608,OUT045
FDF17,2815.0388514959736,OUT018
FDX44,1421.3644168223789,OUT046
FDM28,4305.272396809101,OUT027
FDI36,3274.35978462444,OUT049
FDS07,1781.4928727691922,OUT045
FDD36,1819.1021460728075,OUT045
FDW11,997.2089749899947,OUT046
FDN40,2559.6846900050004,OUT049
NCQ18,1649.6578509339079,OUT049
NCQ54,2722.8372241956836,OUT017
NCS42,1387.0343143459475,OUT045
DRH39,-700.408255631024,OUT010
FDC09,3161.330010545059,OUT027
FDT08,484.35389127878284,OUT010
FDC08,3808.5667709707423,OUT035
FDT20,740.608142738173,OUT017
FDS35,1198.8171893994709,OUT035
FDX58,2614.754449684067,OUT018
FDW58,1764.3326674928594,OUT046
DRD27,1646.1815945726248,OUT046
FDH32,-326.6880775071376,OUT019
FDS26,4286.543359375008,OUT035
FDQ31,1450.4514110258933,OUT046
FDP11,3194.739052082597,OUT018
FDD58,1708.5872533654492,OUT017
FDM33,3385.0104110205507,OUT045
FDZ16,3239.353552638917,OUT049
NCS29,2231.7309477626613,OUT010
NCM18,-938.1623142897854,OUT019
FDP11,3568.1414842647364,OUT049
NCC42,2332.3026082984684,OUT017
DRM23,2725.494714100712,OUT046
NCN55,5204.370198348723,OUT027
FDK46,4104.671286286571,OUT013
FDR01,3191.4465632338633,OUT046
NCA05,2297.3222536674252,OUT045
NCP43,2902.1285066462483,OUT017
FDR12,829.9384646341734,OUT010
FDQ01,4115.608196145203,OUT013
FDM13,2099.8696151927943,OUT046
FDQ19,3981.8172801355977,OUT017
FDK56,1049.9518249240339,OUT019
NCX06,952.9548329047016,OUT010
FDO56,3397.1029572864327,OUT027
FDU45,1780.6230877576368,OUT045
FDI16,-949.1044684419336,OUT019
FDL32,1854.9072037107144,OUT046
FDA07,2019.5954054370018,OUT046
FDA14,2276.883717301004,OUT045
FDV46,3683.4704066719178,OUT027
NCO07,3487.0355381354034,OUT035
NCP41,1675.1413859774384,OUT046
FDY60,2028.0682286447113,OUT018
FDN38,4108.290183910805,OUT017
FDO15,1260.442201197945,OUT046
FDT60,1990.773496915157,OUT013
FDA55,3731.546948525717,OUT035
FDE02,-385.2721535581098,OUT010
DRJ39,3573.4704454190814,OUT049
FDV34,1402.4968300985975,OUT035
FDS20,4374.565913745001,OUT027
FDF02,3108.0925997759614,OUT027
FDW40,2431.00949858219,OUT017
NCB43,2935.1984823498206,OUT046
FDR58,1574.6563310147667,OUT017
DRJ59,806.2094540633007,OUT035
NCD30,1670.8947791736746,OUT017
FDE14,1722.6441829107093,OUT017
FDC28,1460.8540007630343,OUT018
FDU16,1128.9978905081068,OUT018
NCD19,1045.9619423912363,OUT035
FDU21,654.7434568873573,OUT046
FDV59,4888.4162264118395,OUT027
FDU03,2922.828988086901,OUT045
FDC33,1333.9878377887912,OUT010
NCR42,718.180932705668,OUT035
DRH59,1354.6752526437458,OUT035
NCM31,2461.405780698518,OUT035
FDS50,3658.072367693664,OUT035
FDP39,871.4684327034265,OUT046
FDQ55,1944.4205961450511,OUT013
FDV36,92.6558763727453,OUT019
FDI05,2743.506270318072,OUT027
FDS45,3216.354195909529,OUT027
FDA39,591.5665288660787,OUT045
FDC37,-177.7807004845484,OUT010
FDJ60,4137.109746128839,OUT027
DRQ35,1949.2721530026406,OUT046
NCJ06,1893.829963468198,OUT046
NCY42,2004.791543262931,OUT018
DRM37,3248.48706646339,OUT049
FDR14,796.8411792525403,OUT045
FDE51,883.0330209757292,OUT049
FDT33,2794.0666745071435,OUT017
FDR08,1838.385821690786,OUT013
FDE36,717.2980608559349,OUT010
FDL22,-441.9419594674677,OUT019
FDR44,2177.653806150833,OUT013
FDI56,-452.97899460988054,OUT019
FDE47,106.01711944812769,OUT010
FDV27,-427.68818145797906,OUT010
FDV10,845.0587431446022,OUT049
FDC40,1247.6979521682356,OUT045
NCX41,3338.963981169937,OUT013
NCQ38,3114.1649847371127,OUT027
FDV12,3112.071853845091,OUT027
FDE52,1572.4226524696355,OUT017
FDG20,4300.261964433585,OUT027
FDV16,2079.238985033022,OUT027
FDI32,1938.1418325193245,OUT017
FDJ32,1179.1624561402818,OUT049
FDN39,2459.1579090178707,OUT018
FDY34,2803.5283918338596,OUT017
FDC14,882.4506513702204,OUT035
FDA55,3696.7273276975448,OUT017
FDZ50,1010.5078350677361,OUT010
DRG13,2706.2684708009674,OUT049
FDP01,2508.601193220892,OUT013
NCG54,2820.77841229228,OUT017
FDM13,2044.690983422192,OUT045
NCO18,4261.730282296713,OUT027
NCW41,2493.4076956023673,OUT013
FDM52,3811.0486977583014,OUT027
NCF55,720.3595386775564,OUT035
FDT09,2140.419713594369,OUT046
NCM19,1896.981944231989,OUT035
FDW12,2166.8275979055165,OUT018
FDP15,2142.606561061547,OUT019
FDK36,741.0001429031972,OUT045
FDZ25,2912.9941910219627,OUT035
NCW06,3135.7130947734277,OUT049
FDW60,2874.8299330125215,OUT046
DRC49,2330.6514042791637,OUT013
NCT17,3125.1503755519466,OUT035
NCN06,2318.0475313564643,OUT018
FDC45,2743.708579639646,OUT013
DRJ47,804.2887147207523,OUT019
NCF06,3987.1488957625224,OUT045
FDE21,-39.252231467699005,OUT010
DRG27,703.3154371803896,OUT013
FDW40,2398.7354283670165,OUT049
NCO53,2906.7793192694307,OUT046
FDE23,886.9799041971125,OUT049
FDQ16,1744.5043232141606,OUT046
FDS26,4028.945173764102,OUT045
FDZ13,-1071.1203618435413,OUT010
FDS14,2587.5328460786095,OUT049
FDC10,1881.5090822713487,OUT045
FDY16,3132.6678264725924,OUT049
FDJ20,2195.4734385188663,OUT035
FDV43,862.4797438109495,OUT035
FDZ32,3196.600722164583,OUT027
FDR23,2776.6019398768562,OUT046
FDN24,1021.7401687287138,OUT035
FDE34,4355.2345618984455,OUT027
FDU31,3522.624852067295,OUT013
FDW33,1449.762519043248,OUT018
FDU26,1921.4848738075784,OUT046
FDE20,4188.838635171698,OUT027
NCW05,1821.6051071229963,OUT035
FDB22,2204.451789880018,OUT018
FDO56,1904.860983686916,OUT046
FDA19,3526.1404491480844,OUT027
DRI39,842.0330800285974,OUT045
FDH52,755.8582349708963,OUT018
FDZ50,3086.5569844955494,OUT035
NCN42,2465.8430105787907,OUT035
FDB53,2398.32440861105,OUT013
DRG11,1842.898481896933,OUT017
DRK11,3807.2265748359423,OUT027
FDQ60,2105.573067948149,OUT017
FDT36,688.6031577232447,OUT017
DRG25,2647.1386519003754,OUT018
DRJ23,3000.5940124768954,OUT046
FDG05,2704.433560110407,OUT035
NCK06,1639.9810625533314,OUT018
FDU52,2565.8647283736304,OUT017
FDW07,1188.3064015374175,OUT018
NCM17,660.547467002347,OUT045
FDA22,2613.2181947854956,OUT045
NCA41,2772.946055009855,OUT018
FDF38,888.9379568957338,OUT035
FDH52,1063.9496594991342,OUT046
FDY58,1675.9946868249126,OUT019
FDZ16,3070.6306422366847,OUT045
NCM18,1093.6002733498124,OUT017
FDA22,2374.3091379548164,OUT018
NCJ43,2919.703362501024,OUT035
FDI34,5136.682206714881,OUT027
FDG56,1046.3114070968636,OUT046
FDS34,1893.977713878543,OUT046
DRC01,1009.9403644942286,OUT035
FDQ04,815.2222945842714,OUT035
FDK04,1103.8441199143863,OUT035
FDT51,1906.9125800033944,OUT049
FDV26,3253.551774505882,OUT017
FDS04,2393.922208453041,OUT049
FDW43,3367.707137892257,OUT018
FDQ28,575.9647532588172,OUT010
NCK06,2020.7619046061895,OUT017
FDS23,1805.7283143484742,OUT018
FDZ36,1117.5620799637745,OUT019
FDE56,786.6960926335223,OUT018
FDW10,4292.642010038123,OUT027
NCN14,2848.749152563382,OUT045
NCQ18,1491.82621447609,OUT045
FDW08,1881.2000418191324,OUT017
FDU43,3919.8977777610526,OUT035
FDR33,-175.89126523465035,OUT010
FDM24,526.7352058124154,OUT010
NCZ05,1631.7706821536417,OUT046
NCV41,1924.3599065991289,OUT035
FDV11,2526.5429513559843,OUT018
NCY05,749.5471859203094,OUT035
FDV44,2755.489782263648,OUT018
FDW32,1505.9239689905469,OUT049
NCU18,3706.128305388982,OUT027
NCC43,4153.986814153106,OUT035
FDW19,1854.2902782648216,OUT013
FDN31,3182.828880813539,OUT035
FDI48,815.8856355536211,OUT045
FDS24,1597.381343010536,OUT017
FDF46,2009.9861245962902,OUT049
DRG23,2508.208674498306,OUT017
FDG14,2168.5161291234103,OUT018
NCY30,2916.2357566157934,OUT049
FDO28,1741.748160142361,OUT018
DRD24,2400.377022852447,OUT035
FDI33,1551.2599138196265,OUT049
FDN32,2942.0925337276058,OUT046
FDR16,3345.6161492416263,OUT045
FDF26,2488.1064597972872,OUT046
NCN29,512.3927293760355,OUT018
FDE20,2653.509543590873,OUT045
FDA46,3050.9421001887968,OUT046
FDU28,2954.0396679279306,OUT045
FDQ48,1575.9606581579856,OUT045
FDV36,2137.9517199378665,OUT013
FDR14,599.9424376050406,OUT018
FDP23,3533.037660045407,OUT017
FDP56,882.9148240573074,OUT013
FDK48,-675.6254623296386,OUT010
FDR48,2429.0717984220023,OUT046
NCY29,1018.679705466976,OUT049
FDM22,647.7806181840385,OUT018
DRJ01,2604.1221042332227,OUT013
FDZ43,3831.256103250854,OUT045
FDV03,2603.3092904685222,OUT035
FDX11,4376.078154268688,OUT027
NCA41,4497.502003935358,OUT027
FDE38,2760.907494499402,OUT017
FDI27,526.668079548655,OUT018
FDN32,2937.7060048951644,OUT013
NCN43,2021.6404162292374,OUT017
FDB47,4734.663862304062,OUT027
FDV03,2576.2692233846815,OUT017
NCN30,1489.057415244188,OUT045
NCV54,-12.451657696770326,OUT010
FDV07,1798.1431673607567,OUT013
FDP07,3236.027716359158,OUT049
FDK48,921.1667415448071,OUT018
FDM15,549.6309654850031,OUT019
FDY19,3338.5435285548374,OUT027
FDK46,4096.610725340218,OUT046
FDY11,1059.2398146508147,OUT045
FDH09,867.7746722054803,OUT046
FDO08,4124.870200393521,OUT027
FDU14,3982.4879087497684,OUT013
FDD22,3267.47727015109,OUT027
FDM27,2648.2565533274988,OUT017
FDL02,3202.8744312679137,OUT027
NCA17,2531.490500442596,OUT035
FDE38,719.5447766679902,OUT019
NCG07,3062.8088856728427,OUT049
DRC27,3915.5576678125417,OUT013
FDA27,4210.580903585549,OUT035
FDW40,2240.903722755849,OUT045
DRI11,1866.5087957108594,OUT013
FDN50,1568.6958537628598,OUT046
FDR12,2759.7367478740393,OUT046
FDT34,3137.797722405473,OUT027
FDW11,1156.0635019032834,OUT035
NCO30,4339.360774190292,OUT027
FDZ34,3184.179148615334,OUT017
FDU45,1956.7244898047638,OUT017
NCD42,750.9596361270533,OUT035
FDX25,2812.938971776382,OUT045
NCR29,908.4468568066304,OUT046
FDX43,834.1338810726309,OUT019
FDB04,-471.56808661370906,OUT010
FDR49,2229.780883485193,OUT027
FDS39,1984.6563915543643,OUT018
FDW58,1632.3724472105114,OUT045
FDG22,-1218.3180116566168,OUT019
FDG31,1134.7587730964574,OUT017
NCV53,5283.153383141654,OUT027
DRJ37,2524.17452669447,OUT035
FDV07,1914.7071693884718,OUT035
FDW52,2402.6417317746086,OUT018
FDT15,2904.195511471014,OUT045
FDD02,1624.4438850461434,OUT018
FDM16,1389.8723547425966,OUT035
NCE55,2765.27749801004,OUT046
FDB57,3272.3224580851697,OUT018
FDQ04,757.7824940945277,OUT013
FDQ47,-1271.6568994340146,OUT019
FDY14,2260.4298115699357,OUT019
DRK37,3078.4131065601277,OUT017
FDO25,3426.4188448453992,OUT017
FDL57,4141.626917158445,OUT046
NCK29,1674.5652581159643,OUT018
FDK46,5626.441107061036,OUT027
NCB43,1002.5133312313587,OUT010
DRE01,5248.875586997431,OUT027
FDC46,2657.7728124739356,OUT018
FDQ23,1613.0205948261168,OUT045
FDX38,967.4199166161709,OUT049
FDG60,3452.298095036775,OUT018
FDW55,4049.6067565239164,OUT017
FDP39,865.525780566868,OUT013
FDB20,1006.1549154526799,OUT018
FDV21,2117.197948814997,OUT017
FDZ02,1635.2627307369958,OUT013
FDP19,3513.7363073727574,OUT027
FDA38,3973.3119980802076,OUT035
FDH22,1962.6728354064685,OUT045
DRM11,4045.1356980702467,OUT045
FDO12,4599.692564880087,OUT027
FDT14,2064.761181693859,OUT049
FDW34,1926.4387314950723,OUT010
FDG04,4437.704406399144,OUT027
FDW59,1100.1489590446918,OUT018
FDR33,1476.948954546512,OUT018
FDP32,2158.0501761529704,OUT013
FDL13,5170.103409122336,OUT027
FDD22,1854.8275637966858,OUT013
FDV40,2686.6316912530765,OUT027
NCD55,675.3109022222372,OUT046
FDQ20,-1213.0825855087303,OUT010
FDD28,890.8404589203583,OUT045
FDC39,3239.281362899724,OUT045
NCR17,1954.019090364376,OUT049
DRO35,1571.4494582091693,OUT018
FDF40,4074.1152513792003,OUT049
FDR31,2071.387924129656,OUT018
NCQ41,3239.6840077747197,OUT017
FDP38,832.6789732987577,OUT046
NCU54,4742.216906327129,OUT027
FDG22,361.2430614291774,OUT018
DRK59,3719.2573063423015,OUT013
FDC37,1708.4478543379346,OUT046
NCO42,2331.4166595917245,OUT013
NCT42,2475.8946229958005,OUT017
FDX27,1763.359663648081,OUT035
FDV40,931.5280661161148,OUT018
FDT45,2356.1525914455096,OUT027
FDS47,-482.0626633712153,OUT019
FDR45,3907.4013371321907,OUT035
FDB03,3755.0311497330567,OUT045
FDO49,1055.6181623816105,OUT035
FDU60,4151.0192135949455,OUT027
FDB26,627.5014541614269,OUT018
FDB46,3526.499989545124,OUT017
FDQ37,1193.653913788848,OUT019
FDN03,4089.820964830613,OUT017
NCX30,3832.7587514360757,OUT045
FDK32,582.5930727762973,OUT019
DRM47,3061.188905848872,OUT013
NCO02,1075.8063659381694,OUT046
FDP04,1086.6780629164339,OUT013
